symbol,datetime,headline,source,url,date,open,high,low,close,volume,open.1,high.1,low.1,close.1,volume.1,open.2,high.2,low.2,close.2,volume.2,open.3,high.3,low.3,close.3,volume.3,open.4,high.4,low.4,close.4,volume.4,open.5,high.5,low.5,close.5,volume.5,open.6,high.6,low.6,close.6,volume.6,open.7,high.7,low.7,close.7,volume.7,open.8,high.8,low.8,close.8,volume.8,open.9,high.9,low.9,close.9,volume.9,open.10,high.10,low.10,close.10,volume.10,open.11,high.11,low.11,close.11,volume.11,open.12,high.12,low.12,close.12,volume.12,open.13,high.13,low.13,close.13,volume.13,open.14,high.14,low.14,close.14,volume.14,open.15,high.15,low.15,close.15,volume.15,open.16,high.16,low.16,close.16,volume.16,open.17,high.17,low.17,close.17,volume.17,open.18,high.18,low.18,close.18,volume.18,open.19,high.19,low.19,close.19,volume.19,next_close,next_return,movement
AAPL,2026-01-26 23:57:06,"Stock market today: S&P 500, Nasdaq rise as tech leads, UnitedHealth weighs on Dow amid earnings flood",Yahoo,https://finnhub.io/api/news?id=21f0d9a2923e6e63c1c4427f6fc12442b30e79a2ae543bfcb4444290473d45fc,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2025-12-23 13:55:00,NYSE Content Advisory: Pre-Market Update + S&P 500 Comes Off Third-Straight Winning Session,Yahoo,https://finnhub.io/api/news?id=e8ceddd444a009297b0d82d8dd41823080ca5cf5e401a36f17e5a5fd551694bb,2025-12-23,270.8399963378906,272.5,269.55999755859375,272.3599853515625,29642000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.80999755859375,0.005323881205088086,1
AAPL,2026-01-26 23:57:06,"Stock market today: S&P 500, Nasdaq futures rise as Dow lags with Fed meeting, GM earnings on deck",Yahoo,https://finnhub.io/api/news?id=ae062b61506ac6c35a7aca4b45a840b6a0fe9ad90a378f413671cef1c91541ac,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 23:57:06,"Stock market today: Dow, S&P 500, Nasdaq futures rise with Fed meeting, Big Tech earnings on deck",Yahoo,https://finnhub.io/api/news?id=07c26da7334ac0d191a6276349a77def37a4c846c3bb5ebee19ba3e1323c4cf0,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 23:57:06,"Stock market today: Dow, S&P 500, Nasdaq futures mixed with Fed meeting, Big Tech earnings on deck",Yahoo,https://finnhub.io/api/news?id=460fe4a507aafa4886ad2778b588c688672fc67b1abe368acf208c4d25ce6fd1,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 23:15:12,Should Apple’s New Creator Studio Bundle Reshape How Investors View AAPL’s Services Ecosystem Strategy?,Yahoo,https://finnhub.io/api/news?id=07d1f0013d11bf7a095049d2324d9c86da4d31e5a83581230ed76793a5be0353,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 21:37:16,Stock Market Today: Dow Up Despite Schumer Shutdown Call; Michael Burry Boosts GameStop (Live Coverage),Yahoo,https://finnhub.io/api/news?id=f9c70d672391937f91f5aa4fe452a00dc238cc4b29fe3115fbd692b554c9a923,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 21:05:32,"Stock market today: Dow, S&P 500, Nasdaq rise to kick off key week with Big Tech earnings, Fed decision",Yahoo,https://finnhub.io/api/news?id=fdef171cf425ae802c31823d67b467a04acfca43eb0b78bf9d3c343bb1a954ab,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 20:55:43,"Apple (AAPL) Stock Trades Up, Here Is Why",Yahoo,https://finnhub.io/api/news?id=7d9c56ce521183ced10f185eaa7c390f8b01c155e059033c8ecb8137de572970,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 20:50:00,Apple Vs Microsoft: Which is the Best Tech Investment as Quarterly Results Approach?,Yahoo,https://finnhub.io/api/news?id=0df4b6f59b5c6f3fd855603034ad33aa5c4e276e36efd7e0e09aef0d8e59d088,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 19:59:31,Why Shares of Apple Are Rising Today,Yahoo,https://finnhub.io/api/news?id=71c478f11a3e84c097f4cc7fd2d59620f0e5b762cac47af3c27a9159c912fe81,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 19:22:28,Apple Stock Climbs After Ahead of Q1 Earnings,Yahoo,https://finnhub.io/api/news?id=5973809c43a4426d202430fff53665e3fcf139ac9cf0028943595dbf53a8ec4b,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 18:55:00,Apple Stock Is Climbing. Earnings Could Be a Good Surprise.,Yahoo,https://finnhub.io/api/news?id=bfd46221b3cc6817acaafe65e44ea59e538552e5873f84f457ed842f5ee43b37,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 18:33:03,Market Movers: iShares Silver Trust Up 12%,Yahoo,https://finnhub.io/api/news?id=cd37ab6daa95156e050f8d554b5e44b63add924b01823728e6cd3f9db6dd78c0,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 18:12:35,"Stock Market Today: Dow, Nasdaq rise as investors await earnings, Fed decision",Yahoo,https://finnhub.io/api/news?id=fe3d916b63172bdac7bbdadf0a0466908982690657c410c289dab4adddc31546,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 18:11:00,Amazon Stock Has Trailed Tech Peers. Why It’s This Analyst’s Top Pick.,Yahoo,https://finnhub.io/api/news?id=5bf87cf9862428546d5dec5125bd9bcea5dab495c5be559417bea1b4f50582d7,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 18:00:00,The 1 Thing You Need to Watch in Apple's Earnings Report,Yahoo,https://finnhub.io/api/news?id=ddf4b4f83e89b8e7212219ee96ea995c7c935128ec56f8d2351c0b33ca81aace,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:20:01,Stock Market Today: Dow Rises Despite Schumer Shutdown Call; Tesla Drops (Live Coverage),Yahoo,https://finnhub.io/api/news?id=66a9976c4192b0afee39e8836ac7d4cae9852e80af8383c2d759a950e150d986,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 17:08:00,Tesla and 3 More Mag 7 Stocks Report Earnings This Week. What the Options Market Predicts.,Yahoo,https://finnhub.io/api/news?id=1aa0c67b990509c10de078ec9fc4dcee9d79a6a08c505e6afd7fd345b1dae305,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 17:07:55,Goldman Sachs: Thank God The Apple Saga Is Over,SeekingAlpha,https://finnhub.io/api/news?id=b6ddfd5f96b1d960af2d1b2b2cac3def2670b02af043b67b74cec1707166bb23,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 17:06:22,The ‘Magnificent 7’ Are Off to a Mixed Start in 2026. Here’s What to Watch as Their Earnings Start,Yahoo,https://finnhub.io/api/news?id=e3866cc0be26417b33c2e6675caf38db369251cce446dda4dc780072f790f3d0,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 16:55:59,"Apple Stock’s a Buy on the Dip, Says Goldman—Time to Act?",Yahoo,https://finnhub.io/api/news?id=40eab2d200629da8085ef14a020114efd0ad891ec5582dc763db7d63f9e0e30d,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 16:50:00,Could Micron Technology Stock Make You a Millionaire in 2026?,Yahoo,https://finnhub.io/api/news?id=d6b99836237c5ac9e1f6f01e2b894061eeeba92a54ef8132eeccc97441132482,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 16:48:26,Apple earnings preview: Morgan Stanley sees likely revenue beat and raise,Yahoo,https://finnhub.io/api/news?id=a9950c1d654215b2fb25bb36ed35b593b599e49061197120b74d863ac91776c6,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 16:47:58,Apple Stock Sentiment Mixed Ahead Of Holiday-Quarter Report,Yahoo,https://finnhub.io/api/news?id=5eca01e67ecaba06aeca80d406ae421f691013a29b5932e9c52bd2e20d3dac24,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 16:25:00,The Case For A Mag 7 Comeback. Apple’s Chart Makes it a Favorite.,Yahoo,https://finnhub.io/api/news?id=5f75e94e1c468b42e07aefd564d742f3f4d927a5fc305e22767ddaea5b00e5a2,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 16:09:00,Durable Goods Data Beats Expectations,Yahoo,https://finnhub.io/api/news?id=5e4bb95399ce74fda6ffa20434a94e4af18ced47cc4afc62a7d1a3336183a620,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 16:03:08,Chart of the Day: Tech stock domination gets a reality check,Yahoo,https://finnhub.io/api/news?id=f84d47051ceb1e86e6333b096953646dc9db4ee744bba7c695a1d151a086bcd3,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:59:57,Forget the Mag 7. It’s All About the Magnificent 2 and They’re Still Buys,Yahoo,https://finnhub.io/api/news?id=03d3b5c68a8f31fb3b95937427e04f94e83aa3b49fea268fcb725fe858c0f42b,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:49:00,Tech rental subscription service Raylo clicks on £30m fundraising,Yahoo,https://finnhub.io/api/news?id=0263541a7c139da9dbb7be1f5b2b81e40e01fa9d03ad86043d42a6916d450339,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:45:45,Buy These 3 ETFs and Hold For Decades,Yahoo,https://finnhub.io/api/news?id=cb02260f14889c6e2fcdbe87e0f64b72237549ee136416a9756fc60404bc71b7,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:34:00,Mag 7 Earnings Week Also Brings New Fed Policy,Yahoo,https://finnhub.io/api/news?id=18b18a44ec3d10383fd9b0dd796c5d648a3654e87b79ca41079ae1944bcb31c6,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:23:05,Should You 'Buy' or 'Sell' Apple Stock Ahead of Q1 Earnings,Yahoo,https://finnhub.io/api/news?id=4efbc1e05fa5d57ee23aa60c10897f4cf5965b22feb7e2db83917a1ffa9c7fb5,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:18:05,The Magnificent 7 in 2026: What Should Investors Expect?,Yahoo,https://finnhub.io/api/news?id=3f80038bb76cccd3653f2ad8999cc93509c992bade4175dca9d62bced1ed38af,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:06:04,"Apple Announces New AirTag with Longer Range, Louder Speaker",Yahoo,https://finnhub.io/api/news?id=251318f26e886c020c3ee7d7ca521ab3e623c2374533906e35fb65656202c740,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:05:00,Wall Street Lunch: The Biggest Restaurant Chain Hits The States,SeekingAlpha,https://finnhub.io/api/news?id=09f061f86c68a6b6cabe37a1215a7b3470e141257d65a4ae5a378d90372fb2c4,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 15:03:32,"Apple, Meta, Tesla to Report Earnings This Week: What to Watch",Yahoo,https://finnhub.io/api/news?id=5d3e03a03d2d2061158f84a20f8cc046312f0eaf2dc50af96a0bcd9452b6768e,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 14:56:44,Google settles Google Assistant privacy lawsuit for $68 million,Yahoo,https://finnhub.io/api/news?id=57c5256199bb6469281dee370373074013fce22c40c55ca706f5577ad23724ea,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 14:45:01,ETG: Solid Performance But Stay Cautious On Valuation,SeekingAlpha,https://finnhub.io/api/news?id=ad44f07e6609d65b901a520d2173b43eb74988e6dfd613458bd5d3b445328d5d,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 14:40:49,Nvidia’s Unspoken Problem: 40% of Revenue Comes From Companies Developing Their Own AI Chips,Yahoo,https://finnhub.io/api/news?id=d25ac2c91c8eb13c0acdf8bb907016529986bac0d4a9a7c3d493d5b40273a244,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
AAPL,2026-01-26 14:30:16,Meta Pre-Earnings: Capex Fears Equal Buying Opportunity,SeekingAlpha,https://finnhub.io/api/news?id=551282c0a238beebd061a8e2b897fde33d2995fca17775b39c2e978795f3d24f,2026-01-26,251.47999572753903,256.55999755859375,249.8000030517578,255.41000366210935,55969200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2699890136719,0.011197624644906631,1
